[2025-05-15 12:04:48] IP: 127.0.0.1 | POST /Workflow-Manager/public/index.php/api/workflow/create | User: 345412
[2025-05-26 11:29:37] IP: 127.0.0.1 | POST /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole | User: 345314
[2025-05-26 11:30:17] IP: 10.180.130.22 | POST /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole | User: 
[2025-05-26 11:31:43] IP: 10.180.130.22 | POST /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole | User: 
[2025-05-26 11:32:24] IP: 10.180.130.22 | POST /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole | User: 
[2025-05-26 11:33:34] IP: 10.180.130.22 | POST /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole | User: 
[2025-05-26 11:34:45] IP: 127.0.0.1 | POST /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole | User: 345314
[2025-05-26 11:35:00] IP: 10.180.130.22 | POST /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole | User: 
[2025-05-26 11:37:01] IP: 10.180.130.22 | POST /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole?test=test | User: 
[2025-05-26 11:37:28] IP: 10.180.130.22 | POST /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole?%7B%22workflow_id%22:%22wf_466%22,%22user%22:%7B%22employee_id%22:%22102082%22,%22role%22:%22fla%22%7D%7D | User: 
[2025-05-26 11:41:05] IP: 127.0.0.1 | POST /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole | User: 345314
[2025-05-26 11:43:26] IP: 127.0.0.1 | POST /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole | User: 345314
[2025-05-26 11:43:45] IP: 10.180.130.22 | POST /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole | User: 102082
[2025-05-26 11:44:08] IP: 10.180.130.22 | POST /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole | User: 102082
[2025-05-26 11:45:10] IP: 10.180.130.22 | POST /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole | User: 102082
[2025-05-26 11:46:20] IP: 127.0.0.1 | POST /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole | User: 102082
[2025-05-26 11:47:24] IP: 10.180.130.22 | POST /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole | User: 
[2025-05-26 11:47:24] IP: 10.180.130.22 | POST /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole | User: 102082
[2025-05-26 11:48:36] IP: 10.180.130.22 | POST /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole?data={"workflow_id":"wf_466","user":{"employee_id":"102082","role":"fla"}} | User: 
[2025-05-26 11:49:12] IP: 10.180.130.22 | POST /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole | User: 102082
[2025-05-26 11:50:56] IP: 10.180.130.22 | POST /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole | User: 102082
[2025-05-26 11:52:13] IP: 10.180.130.22 | POST /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole | User: 102082
[2025-05-26 11:52:49] IP: 10.180.130.22 | POST /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole | User: 102082
[2025-05-26 11:53:14] IP: 10.180.130.22 | POST /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole | User: 102082

====================================================================================================
[2025-05-26 11:54:05] API REQUEST
IP: 127.0.0.1
Method: POST
URI: /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole
User ID: 102082
Headers: {
    "Content-Type": "application\/json",
    "User-Agent": "PostmanRuntime\/7.44.0",
    "Accept": "*\/*",
    "Cache-Control": "no-cache",
    "Postman-Token": "6161a4b3-4cc0-4ff5-88e9-61c5b5dc4da9",
    "Host": "localhost",
    "Accept-Encoding": "gzip, deflate, br",
    "Connection": "keep-alive",
    "Content-Length": "289"
}
Content-Type: application/json
Raw Request Body: {
    "workflow_id": "Wf_466",
    "user": {
        "employee_id": "102082",
        "employee_email": "harswagh@cdac.in",
        "sla": "101035",
        "employee_name": "Harshvardhan Wagh",
        "designation": "PA",
        "fla": "201025",
        "role": "fla"
    }
}
Processed Input: {
    "workflow_id": "Wf_466",
    "user": {
        "employee_id": "102082",
        "employee_email": "harswagh@cdac.in",
        "sla": "101035",
        "employee_name": "Harshvardhan Wagh",
        "designation": "PA",
        "fla": "201025",
        "role": "fla"
    }
}
====================================================================================================

====================================================================================================
[2025-05-26 11:55:49] API REQUEST
IP: 10.180.130.22
Method: POST
URI: /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole
User ID: 102082
Headers: {
    "Host": "10.180.6.66",
    "Content-Type": "application\/json",
    "Accept": "application\/json",
    "Authorization": "Bearer",
    "Content-Length": "69"
}
Content-Type: application/json
Raw Request Body: {"workflow_id":"wf_466","user":{"employee_id":"102082","role":"fla"}}
Processed Input: {
    "workflow_id": "wf_466",
    "user": {
        "employee_id": "102082",
        "role": "fla"
    }
}
====================================================================================================

====================================================================================================
[2025-05-26 12:19:26] API REQUEST
IP: 127.0.0.1
Method: POST
URI: /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole
User ID: 102082
Headers: {
    "Content-Type": "application\/json",
    "User-Agent": "PostmanRuntime\/7.44.0",
    "Accept": "*\/*",
    "Cache-Control": "no-cache",
    "Postman-Token": "eb99a8bc-bab6-4b08-8275-ab12ee1286e6",
    "Host": "localhost",
    "Accept-Encoding": "gzip, deflate, br",
    "Connection": "keep-alive",
    "Content-Length": "289"
}
Content-Type: application/json
Raw Request Body: {
    "workflow_id": "Wf_466",
    "user": {
        "employee_id": "102082",
        "employee_email": "harswagh@cdac.in",
        "sla": "101035",
        "employee_name": "Harshvardhan Wagh",
        "designation": "PA",
        "fla": "201025",
        "role": "fla"
    }
}
Processed Input: {
    "workflow_id": "Wf_466",
    "user": {
        "employee_id": "102082",
        "employee_email": "harswagh@cdac.in",
        "sla": "101035",
        "employee_name": "Harshvardhan Wagh",
        "designation": "PA",
        "fla": "201025",
        "role": "fla"
    }
}
====================================================================================================

====================================================================================================
[2025-05-26 12:28:12] API REQUEST
IP: 10.180.130.22
Method: POST
URI: /Workflow-Manager/public/index.php/api/workflow-instance/create
User ID: 345875
Headers: {
    "Host": "10.180.6.66",
    "Accept": "*\/*",
    "Authorization": "Bearer workflow_engine_ssdg",
    "Content-Type": "application\/json",
    "Content-Length": "203"
}
Content-Type: application/json
Raw Request Body: {"fla":"102082","sla":"101788","group_head":"101788","pi":"210902","workflow_id":"wf_466","user":{"employee_id":"345875","employee_email":"vijaysn@cdac.in","employee_name":"Vijay S N","role":"employee"}}
Processed Input: {
    "fla": "102082",
    "sla": "101788",
    "group_head": "101788",
    "pi": "210902",
    "workflow_id": "wf_466",
    "user": {
        "employee_id": "345875",
        "employee_email": "vijaysn@cdac.in",
        "employee_name": "Vijay S N",
        "role": "employee"
    }
}
====================================================================================================

====================================================================================================
[2025-05-26 12:59:04] API REQUEST
IP: 127.0.0.1
Method: POST
URI: /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole
User ID: 102082
Headers: {
    "Content-Type": "application\/json",
    "User-Agent": "PostmanRuntime\/7.44.0",
    "Accept": "*\/*",
    "Cache-Control": "no-cache",
    "Postman-Token": "53e06057-0ace-4c42-ad3b-e51a62d3e12f",
    "Host": "localhost",
    "Accept-Encoding": "gzip, deflate, br",
    "Connection": "keep-alive",
    "Content-Length": "289"
}
Content-Type: application/json
Raw Request Body: {
    "workflow_id": "Wf_466",
    "user": {
        "employee_id": "102082",
        "employee_email": "harswagh@cdac.in",
        "sla": "101035",
        "employee_name": "Harshvardhan Wagh",
        "designation": "PA",
        "fla": "201025",
        "role": "fla"
    }
}
Processed Input: {
    "workflow_id": "Wf_466",
    "user": {
        "employee_id": "102082",
        "employee_email": "harswagh@cdac.in",
        "sla": "101035",
        "employee_name": "Harshvardhan Wagh",
        "designation": "PA",
        "fla": "201025",
        "role": "fla"
    }
}
====================================================================================================

====================================================================================================
[2025-05-26 16:30:32] API REQUEST
IP: 127.0.0.1
Method: POST
URI: /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole
User ID: 102082
Headers: {
    "Content-Type": "application\/json",
    "User-Agent": "PostmanRuntime\/7.44.0",
    "Accept": "*\/*",
    "Cache-Control": "no-cache",
    "Postman-Token": "6c33128d-14f1-4bd0-8544-9e7e30f247e1",
    "Host": "localhost",
    "Accept-Encoding": "gzip, deflate, br",
    "Connection": "keep-alive",
    "Content-Length": "289"
}
Content-Type: application/json
Raw Request Body: {
    "workflow_id": "Wf_466",
    "user": {
        "employee_id": "102082",
        "employee_email": "harswagh@cdac.in",
        "sla": "101035",
        "employee_name": "Harshvardhan Wagh",
        "designation": "PA",
        "fla": "201025",
        "role": "fla"
    }
}
Processed Input: {
    "workflow_id": "Wf_466",
    "user": {
        "employee_id": "102082",
        "employee_email": "harswagh@cdac.in",
        "sla": "101035",
        "employee_name": "Harshvardhan Wagh",
        "designation": "PA",
        "fla": "201025",
        "role": "fla"
    }
}
====================================================================================================

====================================================================================================
[2025-05-27 11:18:03] API REQUEST
IP: 10.180.6.74
Method: POST
URI: /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole
User ID: 102082
Headers: {
    "Content-Type": "application\/json",
    "Authorization": "Bearer workflow_engine_ssdg",
    "User-Agent": "PostmanRuntime\/7.44.0",
    "Accept": "*\/*",
    "Cache-Control": "no-cache",
    "Postman-Token": "a1583750-4067-4cad-9ba2-22ea43020d33",
    "Host": "10.180.6.66",
    "Accept-Encoding": "gzip, deflate, br",
    "Connection": "keep-alive",
    "Content-Length": "71"
}
Content-Type: application/json
Raw Request Body: {"workflow_id":"wf_466","user":{"employee_id":"102082","role":"fla"}}

Processed Input: {
    "workflow_id": "wf_466",
    "user": {
        "employee_id": "102082",
        "role": "fla"
    }
}
====================================================================================================

====================================================================================================
[2025-05-27 11:18:12] API REQUEST
IP: 10.180.130.22
Method: POST
URI: /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole
User ID: 102082
Headers: {
    "Host": "10.180.6.66",
    "Content-Type": "application\/json",
    "Accept": "application\/json",
    "Authorization": "Bearer",
    "Content-Length": "69"
}
Content-Type: application/json
Raw Request Body: {"workflow_id":"wf_466","user":{"employee_id":"102082","role":"fla"}}
Processed Input: {
    "workflow_id": "wf_466",
    "user": {
        "       ": "102082",
        "role": "fla"
    }
}
====================================================================================================

====================================================================================================
[2025-05-27 11:25:35] API REQUEST
IP: 127.0.0.1
Method: POST
URI: /Workflow-Manager/public/index.php/api/workflow-instance/action
User ID: 345314
Headers: {
    "Content-Type": "application\/json",
    "Authorization": "Bearer workflow_engine_ssdg",
    "User-Agent": "PostmanRuntime\/7.44.0",
    "Accept": "*\/*",
    "Cache-Control": "no-cache",
    "Postman-Token": "925005b6-0d73-4458-bfda-fa7100fe672e",
    "Host": "localhost",
    "Accept-Encoding": "gzip, deflate, br",
    "Connection": "keep-alive",
    "Content-Length": "447"
}
Content-Type: application/json
Raw Request Body: {
    "workflow_instance_id": "Wfi_261",

    "nextStepEmployeeId": [
    { "user_id": "345415", "role": "Employee" },
    { "user_id": "345416", "role": "Employee" }
],
    "action":"approve",
    "user": {
        "employee_id": "345314",
        "employee_email": "fla@cdac.in",
        "sla": "101035",
        "employee_name": "fla",
        "designation": "PA",
        "fla": "201025",
        "role": "group_head"
     }
}
Processed Input: {
    "workflow_instance_id": "Wfi_261",
    "nextStepEmployeeId": [
        {
            "user_id": "345415",
            "role": "Employee"
        },
        {
            "user_id": "345416",
            "role": "Employee"
        }
    ],
    "action": "approve",
    "user": {
        "employee_id": "345314",
        "employee_email": "fla@cdac.in",
        "sla": "101035",
        "employee_name": "fla",
        "designation": "PA",
        "fla": "201025",
        "role": "group_head"
    }
}
====================================================================================================

====================================================================================================
[2025-05-27 11:25:42] API REQUEST
IP: 127.0.0.1
Method: POST
URI: /Workflow-Manager/public/index.php/api/workflow-instance/action
User ID: 345314
Headers: {
    "Content-Type": "application\/json",
    "Authorization": "Bearer workflow_engine_ssdg",
    "User-Agent": "PostmanRuntime\/7.44.0",
    "Accept": "*\/*",
    "Cache-Control": "no-cache",
    "Postman-Token": "6edd721f-c7ee-4d04-bbf2-0d40125937c3",
    "Host": "localhost",
    "Accept-Encoding": "gzip, deflate, br",
    "Connection": "keep-alive",
    "Content-Length": "447"
}
Content-Type: application/json
Raw Request Body: {
    "workflow_instance_id": "Wfi_261",

    "nextStepEmployeeId": [
    { "user_id": "345415", "role": "Employee" },
    { "user_id": "345416", "role": "Employee" }
],
    "action":"approve",
    "user": {
        "employee_id": "345314",
        "employee_email": "fla@cdac.in",
        "sla": "101035",
        "employee_name": "fla",
        "designation": "PA",
        "fla": "201025",
        "role": "group_head"
     }
}
Processed Input: {
    "workflow_instance_id": "Wfi_261",
    "nextStepEmployeeId": [
        {
            "user_id": "345415",
            "role": "Employee"
        },
        {
            "user_id": "345416",
            "role": "Employee"
        }
    ],
    "action": "approve",
    "user": {
        "employee_id": "345314",
        "employee_email": "fla@cdac.in",
        "sla": "101035",
        "employee_name": "fla",
        "designation": "PA",
        "fla": "201025",
        "role": "group_head"
    }
}
====================================================================================================

====================================================================================================
[2025-05-27 15:07:20] API REQUEST
IP: 10.180.130.22
Method: POST
URI: /Workflow-Manager/public/index.php//api/workflow-instance/action
User ID: 102082
Headers: {
    "Host": "10.180.6.66",
    "Accept": "*\/*",
    "Authorization": "Bearer workflow_engine_ssdg",
    "Content-Type": "application\/json",
    "Content-Length": "94"
}
Content-Type: application/json
Raw Request Body: {"workflow_instance_id":null,"action":"verified","user":{"employee_id":"102082","role":"fla"}}
Processed Input: {
    "workflow_instance_id": null,
    "action": "verified",
    "user": {
        "employee_id": "102082",
        "role": "fla"
    }
}
====================================================================================================

====================================================================================================
[2025-05-27 15:07:36] API REQUEST
IP: 10.180.130.22
Method: POST
URI: /Workflow-Manager/public/index.php/api/workflow-instance/getAllByApproverIdRole
User ID: 102082
Headers: {
    "Host": "10.180.6.66",
    "Content-Type": "application\/json",
    "Accept": "application\/json",
    "Authorization": "Bearer",
    "Content-Length": "69"
}
Content-Type: application/json
Raw Request Body: {"workflow_id":"wf_466","user":{"employee_id":"102082","role":"fla"}}
Processed Input: {
    "workflow_id": "wf_466",
    "user": {
        "employee_id": "102082",
        "role": "fla"
    }
}
====================================================================================================

====================================================================================================
[2025-05-27 15:08:55] API REQUEST
IP: 10.180.130.22
Method: POST
URI: /Workflow-Manager/public/index.php/api/workflow-instance/action
User ID: 102082
Headers: {
    "Host": "10.180.6.66",
    "Accept": "*\/*",
    "Authorization": "Bearer workflow_engine_ssdg",
    "Content-Type": "application\/json",
    "Content-Length": "94"
}
Content-Type: application/json
Raw Request Body: {"workflow_instance_id":null,"action":"verified","user":{"employee_id":"102082","role":"fla"}}
